['佛山', '桂城怡翠花园', '南海', '桂城营销中心', '113.168257', '23.042044', '已建', 0, 0, 0, 0]
['佛山', '逸林首府', '顺德', '大良营销中心', '113.266001', '22.824104', '否', 19, 4, 12, 3]
['佛山', '依云水岸', '顺德', '乐从营销中心', '113.119954', '22.974125', '否', 7, 0, 7, 0]
['佛山', '杏坛镇聚福酒楼', '顺德', '杏坛营销中心', '113.173202', '22.799535', '否', 73, 20, 20, 33]
['佛山', '杏坛美的时代城', '顺德', '杏坛营销中心', '113.162096', '22.798511', '否', 0, 0, 0, 0]
['佛山', '星河名居', '顺德', '大良营销中心', '113.257094', '22.860216', '否', 170, 20, 90, 60]
['佛山', '新世界商场', '顺德', '大良营销中心', '113.26164', '22.842848', '否', 444, 45, 210, 189]
['佛山', '新世界家具城', '顺德', '乐从营销中心', '113.096725', '22.909576', '已建', 25, 0, 12, 13]
['佛山', '新世界会豪阁', '顺德', '大良营销中心', '113.261719', '22.843573', '否', 478, 46, 230, 202]
['佛山', '新君悦大酒店', '顺德', '陈村营销中心', '113.248458', '22.95916', '否', 216, 13, 91, 112]
['佛山', '香格里拉豪园', '顺德', '容桂营销中心', '113.27273', '22.77545', '否', 0, 0, 0, 0]
['佛山', '西山上筑', '顺德', '大良营销中心', '113.268966', '22.845304', '已建', 213, 27, 89, 97]
['佛山', '万怡酒店', '顺德', '大良营销中心', '113.261389', '22.843273', '否', 547, 53, 273, 221]
['佛山', '万科水晶城', '顺德', '陈村营销中心', '113.149361', '22.983932', '已建', 73, 8, 52, 13]
['佛山', '顺联万利广场', '顺德', '陈村营销中心', '113.247421', '22.958852', '否', 239, 13, 97, 129]
['佛山', '顺联家私城南区', '顺德', '乐从营销中心', '113.098239', '22.9394', '否', 31, 0, 11, 20]
['佛山', '顺德区第一人民医院', '顺德', '大良营销中心', '113.256853', '22.849884', '否', 160, 6, 99, 55]
['佛山', '顺德乐从柏丽酒店', '顺德', '乐从营销中心', '113.098742', '22.958145', '否', 59, 0, 34, 25]
['佛山', '顺德均安碧桂园山顶会所', '顺德', '均安营销中心', '113.276486', '22.943577', '否', 0, 0, 0, 0]
['佛山', '顺德工业设计园', '顺德', '大良营销中心', '113.212355', '22.91085', '否', 0, 0, 0, 0]
['佛山', '顺德妇幼保健院', '顺德', '大良营销中心', '113.265637', '22.837561', '已建', 218, 0, 15, 203]
['佛山', '顺德大良海岸星座', '顺德', '大良营销中心', '113.304761', '22.795987', '已建', 166, 11, 81, 74]
['佛山', '容桂天佑城', '顺德', '容桂营销中心', '113.27855', '22.766598', '已建', 230, 4, 110, 116]
['佛山', '容桂鹿茵酒店', '顺德', '容桂营销中心', '113.288028', '22.761624', '否', 119, 0, 58, 61]
['佛山', '容桂龙光水悦云天', '顺德', '容桂营销中心', '113.313423', '22.784509', '否', 90, 6, 72, 12]
['佛山', '南方医科大学顺德分校区', '顺德', '容桂营销中心', '113.235579', '22.79258', '否', 11, 0, 9, 2]
['佛山', '美的君兰江山', '顺德', '北滘营销中心', '113.223275', '22.946913', '否', 0, 0, 0, 0]
['佛山', '伦教唯美嘉园', '顺德', '伦教营销中心', '113.220039', '22.869798', '否', 152, 19, 129, 4]
['佛山', '龙腾酒店', '顺德', '龙江营销中心', '113.062036', '22.886355', '否', 46, 0, 4, 42]
['佛山', '龙江镇龙城材料市场', '顺德', '龙江营销中心', '113.064941', '22.883337', '否', 46, 0, 0, 46]
['佛山', '龙江雍翠华府', '顺德', '龙江营销中心', '113.075238', '22.879929', '已建', 0, 0, 0, 0]
['佛山', '龙江亚洲国际家具材料交易中心', '顺德', '龙江营销中心', '113.059384', '22.889718', '否', 0, 0, 0, 0]
['佛山', '龙江圣淘湾', '顺德', '龙江营销中心', '113.07788', '22.822722', '否', 0, 0, 0, 0]
['佛山', '龙江康桥水岸', '顺德', '龙江营销中心', '113.090896', '22.870897', '否', 0, 0, 0, 0]
['佛山', '龙江敬龙布艺专城', '顺德', '龙江营销中心', '113.061099', '22.888553', '已建', 4, 0, 2, 2]
['佛山', '龙江丰华花苑', '顺德', '龙江营销中心', '113.077713', '22.877931', '否', 7, 0, 7, 0]
['佛山', '龙江保利上城', '顺德', '龙江营销中心', '113.089762', '22.877981', '否', 0, 0, 0, 0]
['佛山', '联星国际城', '顺德', '龙江营销中心', '113.086926', '22.876277', '否', 0, 0, 0, 0]
['佛山', '勒流万里来大酒店', '顺德', '勒流营销中心', '113.130922', '22.863138', '已建', 2, 0, 2, 0]
['佛山', '勒流凯茵花园', '顺德', '勒流营销中心', '113.15314', '22.861673', '已建', 7, 1, 6, 0]
['佛山', '乐从御祥豪庭', '顺德', '乐从营销中心', '113.094505', '22.955791', '否', 27, 6, 14, 7]
['佛山', '乐从怡盛豪庭社区', '顺德', '乐从营销中心', '113.095973', '22.966589', '否', 81, 7, 47, 27]
['佛山', '乐从星光广场', '顺德', '乐从营销中心', '113.114473', '22.952579', '否', 54, 0, 3, 51]
['佛山', '乐从新都汇中心', '顺德', '乐从营销中心', '113.112584', '22.952055', '否', 54, 0, 3, 51]
['佛山', '乐从威斯广场北区旭景豪庭', '顺德', '乐从营销中心', '113.085095', '22.969035', '否', 26, 1, 25, 0]
['佛山', '乐从团亿家私城', '顺德', '乐从营销中心', '113.09669', '22.936347', '否', 26, 0, 6, 20]
['佛山', '乐从金宇名都', '顺德', '乐从营销中心', '113.10827', '22.957105', '否', 52, 0, 31, 21]
['佛山', '乐从金海文化创意中心', '顺德', '乐从营销中心', '113.121743', '22.97074', '否', 56, 2, 42, 12]
['佛山', '乐从湖畔湾三期', '顺德', '乐从营销中心', '113.100571', '22.960691', '否', 180, 9, 96, 75]
['佛山', '乐从湖畔湾二期', '顺德', '乐从营销中心', '113.100755', '22.961306', '已建', 153, 9, 73, 71]
['佛山', '乐从湖畔湾一期', '顺德', '乐从营销中心', '113.102709', '22.960325', '已建', 217, 12, 119, 86]
['佛山', '乐从佛山奥园', '顺德', '乐从营销中心', '113.110087', '22.955574', '否', 34, 0, 26, 8]
['佛山', '乐从保利东湾', '顺德', '乐从营销中心', '113.13711', '22.972453', '否', 0, 0, 0, 0]
['佛山', '乐从保利东景花园', '顺德', '乐从营销中心', '113.14068', '22.970074', '已建', 44, 3, 21, 20]
['佛山', '科龙办公楼', '顺德', '容桂营销中心', '113.14068', '22.970074', '已建', 44, 3, 21, 20]
['佛山', '科达公司宿舍楼', '顺德', '陈村营销中心', '113.229222', '22.980218', '否', 101, 5, 47, 49]
['佛山', '凯蓝名都', '顺德', '容桂营销中心', '113.287592', '22.753776', '否', 240, 9, 147, 84]
['佛山', '均安御翠豪苑', '顺德', '均安营销中心', '113.151272', '22.713868', '否', 44, 1, 41, 2]
['佛山', '均安都市经典', '顺德', '均安营销中心', '113.147621', '22.721852', '已建', 76, 0, 42, 34]
['佛山', '君莱酒店', '顺德', '容桂营销中心', '113.263744', '22.833514', '已建', 169, 0, 15, 154]
['佛山', '金域天下', '顺德', '容桂营销中心', '113.357452', '22.788191', '否', 7, 4, 3, 0]
['佛山', '嘉信广场一、二、三、五期', '顺德', '大良营销中心', '113.258383', '22.848543', '否', 87, 2, 60, 25]
['佛山', '皇家太子酒店', '顺德', '容桂营销中心', '113.287382', '22.7556', '已建', 153, 0, 99, 54]
['佛山', '红星美凯龙AB馆', '顺德', '乐从营销中心', '113.09761', '22.927585', '否', 34, 0, 13, 21]
['佛山', '海伦堡', '顺德', '容桂营销中心', '113.279267', '22.783026', '否', 63, 1, 52, 10]
['佛山', '广东同江医院', '顺德', '大良营销中心', '113.306997', '22.834655', '否', 164, 0, 17, 147]
['佛山', '哥顿酒店', '顺德', '容桂营销中心', '113.265812', '22.769847', '否', 63, 6, 53, 4]
['佛山', '佛山顺德喜来登酒店', '顺德', '大良营销中心', '113.306046', '22.797611', '否', 151, 11, 66, 74]
['佛山', '佛山顺德顺联温德姆酒店', '顺德', '陈村营销中心', '113.247047', '22.957954', '已建', 235, 13, 99, 123]
['佛山', '佛山顺德金茂华美达广场酒店', '顺德', '北滘营销中心', '113.224003', '22.932128', '否', 59, 3, 12, 44]
['佛山', '佛山市青少年宫', '顺德', '大良营销中心', '113.258381', '22.844222', '否', 114, 8, 54, 52]
['佛山', '佛山财神酒店', '顺德', '乐从营销中心', '113.101806', '22.956822', '否', 135, 6, 98, 31]
['佛山', '佛罗伦斯尚苑', '顺德', '容桂营销中心', '113.328214', '22.751251', '已建', 110, 11, 64, 35]
['佛山', '佛奥康桥水岸', '顺德', '大良营销中心', '113.090896', '22.870897', '否', 0, 0, 0, 0]
['佛山', '东鸣家具城', '顺德', '乐从营销中心', '113.09521', '22.926603', '否', 29, 0, 19, 10]
['佛山', '东城花园', '顺德', '大良营销中心', '113.269965', '22.841241', '否', 89, 6, 35, 48]
['佛山', '大良雍翠庭社区', '顺德', '大良营销中心', '113.263138', '22.846304', '否', 242, 10, 146, 86]
['佛山', '大良逸林首府', '顺德', '大良营销中心', '113.266093', '22.824037', '否', 19, 4, 12, 3]
['佛山', '大良雅居乐', '顺德', '大良营销中心', '113.262685', '22.826186', '已建', 48, 14, 31, 3]
['佛山', '大良新世界三期社区', '顺德', '大良营销中心', '113.26164', '22.842848', '否', 444, 45, 210, 189]
['佛山', '大良新世界会豪阁会景阁社区', '顺德', '大良营销中心', '113.261719', '22.843573', '否', 478, 46, 230, 202]
['佛山', '大良新红棉广场', '顺德', '大良营销中心', '113.262746', '22.844006', '已建', 518, 68, 247, 203]
['佛山', '大良万邦商业广场社区', '顺德', '大良营销中心', '113.275382', '22.840415', '已建', 31, 0, 7, 24]
['佛山', '大良顺伟电脑城', '顺德', '大良营销中心', '113.258879', '22.844247', '否', 317, 42, 136, 139]
['佛山', '大良顺港大厦', '顺德', '大良营销中心', '113.261541', '22.838202', '已建', 48, 0, 24, 24]
['佛山', '大良水悦城邦', '顺德', '大良营销中心', '113.296939', '22.79991', '否', 54, 7, 46, 1]
['佛山', '大良尚雅苑尚景苑社区', '顺德', '大良营销中心', '113.274264', '22.833314', '否', 194, 30, 130, 34]
['佛山', '大良明日华府', '顺德', '大良营销中心', '113.279715', '22.838052', '已建', 113, 16, 62, 35]
['佛山', '大良美的广场', '顺德', '大良营销中心', '113.282414', '22.83438', '否', 151, 2, 68, 81]
['佛山', '大良玫瑰轩社区', '顺德', '大良营销中心', '113.263401', '22.847769', '否', 104, 7, 78, 19]
['佛山', '大良丽星名园明日嘉园', '顺德', '大良营销中心', '113.273515', '22.837777', '否', 134, 27, 100, 7]
['佛山', '大良乐贤居社区', '顺德', '大良营销中心', '113.271491', '22.840292', '否', 119, 8, 60, 51]
['佛山', '大良金地天玺', '顺德', '大良营销中心', '113.28382', '22.842723', '已建', 14, 0, 7, 7]
['佛山', '大良建设大厦', '顺德', '大良营销中心', '113.249992', '22.845921', '否', 131, 8, 101, 22]
['佛山', '大良嘉信帝苑', '顺德', '大良营销中心', '113.29733', '22.803542', '否', 149, 21, 96, 32]
['佛山', '大良嘉信城市广场', '顺德', '大良营销中心', '113.293824', '22.803588', '否', 196, 26, 151, 19]
['佛山', '大良家电城', '顺德', '大良营销中心', '113.248591', '22.850925', '否', 82, 4, 33, 45]
['佛山', '大良皇帝酒店', '顺德', '大良营销中心', '113.25205', '22.85055', '已建', 98, 4, 14, 80]
['佛山', '大良都市玫瑰苑', '顺德', '大良营销中心', '113.262871', '22.827052', '否', 70, 14, 51, 5]
['佛山', '大良翠怡阁', '顺德', '大良营销中心', '113.262554', '22.840958', '否', 305, 43, 135, 127]
['佛山', '大良纯水岸花园', '顺德', '大良营销中心', '113.299526', '22.795537', '否', 198, 2, 76, 120]
['佛山', '大良创意产业园', '顺德', '大良营销中心', '113.234438', '22.848918', '已建', 52, 0, 12, 40]
['佛山', '大良博物馆', '顺德', '大良营销中心', '113.258121', '22.846054', '否', 124, 7, 65, 52]
['佛山', '大良保利商贸中心', '顺德', '大良营销中心', '113.138297', '22.972412', '否', 5, 0, 5, 0]
['佛山', '创富商务公寓', '顺德', '容桂营销中心', '113.291198', '22.760449', '否', 113, 0, 33, 80]
['佛山', '陈村万科缤纷四季', '顺德', '陈村营销中心', '113.244588', '22.95896', '已建', 177, 10, 88, 79]
['佛山', '陈村顺德区顺联国际机械城', '顺德', '陈村营销中心', '113.237949', '22.983957', '否', 40, 0, 0, 40]
['佛山', '陈村绿地国际花都', '顺德', '陈村营销中心', '113.251209', '22.960849', '否', 64, 15, 43, 6]
['佛山', '陈村力源物流城', '顺德', '陈村营销中心', '113.17998', '22.972944', '否', 22, 0, 6, 16]
['佛山', '陈村金(金昌)不锈钢市场', '顺德', '陈村营销中心', '113.185987', '22.97252', '否', 31, 0, 1, 30]
['佛山', '陈村花卉世界', '顺德', '陈村营销中心', '113.192559', '22.993522', '已建', 0, 0, 0, 0]
['佛山', '陈村碧桂花城区域', '顺德', '陈村营销中心', '113.152427', '22.987073', '否', 32, 3, 20, 9]
['佛山', '陈村碧桂花城', '顺德', '陈村营销中心', '113.155086', '22.987089', '已建', 89, 0, 44, 45]
['佛山', '碧桂园豪园会所', '顺德', '陈村营销中心', '113.075392', '22.874019', '否', 0, 0, 0, 0]
['佛山', '北滘文化广场（蓬莱南）', '顺德', '北滘营销中心', '113.21164', '22.926902', '否', 107, 0, 15, 92]
['佛山', '北滘林港创业园', '顺德', '北滘营销中心', '113.238007', '22.915285', '否', 0, 0, 0, 0]
['佛山', '北滘碧桂园总部大楼主楼', '顺德', '北滘营销中心', '113.275257', '22.930289', '否', 54, 7, 24, 23]
['佛山', '保利外滩一号', '顺德', '容桂营销中心', '113.318462', '22.788849', '否', 3, 1, 2, 0]
['佛山', '宝翠花园', '顺德', '大良营销中心', '113.285811', '22.834563', '否', 124, 9, 107, 8]
['佛山', '杏坛中博城果', '顺德', '杏坛营销中心', '113.163336', '22.793031', '否', 40, 0, 34, 6]
['佛山', '杏坛吕地工业区', '顺德', '杏坛营销中心', '113.16894', '22.781252', '否', 27, 0, 16, 11]
['佛山', '杏坛君怡金海岸', '顺德', '杏坛营销中心', '113.172692', '22.797708', '否', 116, 28, 37, 51]
['佛山', '杏坛景泰花园', '顺德', '杏坛营销中心', '113.173805', '22.793538', '否', 191, 51, 89, 51]
['佛山', '新丽百货', '顺德', '乐从营销中心', '113.104774', '22.966955', '否', 0, 0, 0, 0]
['佛山', '容桂细滘货运中心', '顺德', '容桂营销中心', '113.27645', '22.744368', '否', 38, 0, 26, 12]
['佛山', '容桂文海花园', '顺德', '容桂营销中心', '113.280753', '22.757592', '已建', 91, 5, 59, 27]
['佛山', '容桂天河五金城', '顺德', '容桂营销中心', '113.304693', '22.758308', '否', 33, 0, 0, 33]
['佛山', '容桂四基工业区', '顺德', '容桂营销中心', '113.251717', '22.77687', '否', 43, 0, 13, 30]
['佛山', '容桂丝绸大厦', '顺德', '容桂营销中心', '113.286024', '22.783759', '否', 91, 0, 54, 37]
['佛山', '容桂容山大厦', '顺德', '容桂营销中心', '113.292016', '22.783601', '否', 38, 1, 14, 23]
['佛山', '容桂宝供物流', '顺德', '容桂营销中心', '113.315383', '22.755117', '否', 54, 0, 18, 36]
['佛山', '千禧阁', '顺德', '大良营销中心', '113.26737', '22.847636', '否', 125, 6, 61, 58]
['佛山', '伦教新成路商业步行街', '顺德', '伦教营销中心', '113.222095', '22.876017', '否', 19, 0, 19, 0]
['佛山', '伦教木工机械城(荔村)3', '顺德', '伦教营销中心', '113.221668', '22.884384', '否', 63, 0, 37, 26]
['佛山', '伦教大成花园区域', '顺德', '伦教营销中心', '113.216516', '22.871463', '否', 181, 15, 155, 11]
['佛山', '伦教北海商业步行街', '顺德', '伦教营销中心', '113.218046', '22.882693', '否', 63, 0, 32, 31]
['佛山', '龙江上龙粮油综合市场', '顺德', '龙江营销中心', '113.079545', '22.872179', '否', 36, 0, 18, 18]
['佛山', '勒流五金家电城', '顺德', '勒流营销中心', '113.140681', '22.855629', '否', 37, 0, 25, 12]
['佛山', '勒流博澳城', '顺德', '勒流营销中心', '113.215294', '22.851158', '否', 0, 0, 0, 0]
['佛山', '乐建家具中心', '顺德', '乐从营销中心', '113.0924', '22.90477', '否', 0, 0, 0, 0]
['佛山', '乐从振华路商住楼东区社区', '顺德', '乐从营销中心', '113.103832', '22.958769', '否', 179, 7, 117, 55]
['佛山', '乐从振华路商住楼北区社区', '顺德', '乐从营销中心', '113.091911', '22.965449', '否', 96, 0, 49, 47]
['佛山', '乐从粤彩豪庭社区', '顺德', '乐从营销中心', '113.101806', '22.95787', '否', 176, 6, 117, 53]
['佛山', '乐从跃进一街商住楼社区', '顺德', '乐从营销中心', '113.09438', '22.964725', '否', 106, 0, 53, 53]
['佛山', '乐从跃进路商住楼社区', '顺德', '乐从营销中心', '113.094596', '22.964409', '否', 100, 0, 53, 47]
['佛山', '乐从新雅邨社区', '顺德', '乐从营销中心', '113.090363', '22.964318', '否', 63, 0, 31, 32]
['佛山', '乐从新隆区域', '顺德', '乐从营销中心', '113.10247', '22.939459', '否', 0, 0, 0, 0]
['佛山', '乐从新乐邨社区', '顺德', '乐从营销中心', '113.094463', '22.964734', '否', 106, 0, 53, 53]
['佛山', '乐从新景楼社区', '顺德', '乐从营销中心', '113.093178', '22.958078', '否', 57, 6, 26, 25]
['佛山', '乐从小布区域', '顺德', '乐从营销中心', '113.10706', '22.979707', '否', 0, 0, 0, 0]
['佛山', '乐从腾冲商贸街社区', '顺德', '乐从营销中心', '113.106976', '22.964309', '否', 28, 0, 8, 20]
['佛山', '乐从路州村西', '顺德', '乐从营销中心', '113.115968', '22.947612', '否', 31, 0, 8, 23]
['佛山', '乐从东怡美居社区', '顺德', '乐从营销中心', '113.100655', '22.957937', '否', 175, 6, 118, 51]
['佛山', '乐从布匹市场', '顺德', '乐从营销中心', '113.10844', '22.965141', '否', 21, 0, 3, 18]
['佛山', '均安三华商业城', '顺德', '均安营销中心', '113.150723', '22.719694', '否', 0, 0, 0, 0]
['佛山', '均安南沙工业区', '顺德', '均安营销中心', '113.190629', '22.717793', '否', 0, 0, 0, 0]
['佛山', '大良中区古鉴区域', '顺德', '大良营销中心', '113.260485', '22.840708', '否', 274, 36, 112, 126]
['佛山', '大良中区东苑区域', '顺德', '大良营销中心', '113.264683', '22.844022', '否', 263, 29, 149, 85]
['佛山', '大良永源楼社区', '顺德', '大良营销中心', '113.267114', '22.855104', '否', 58, 10, 32, 16]
['佛山', '大良雍逸华庭社区', '顺德', '大良营销中心', '113.25234', '22.847677', '否', 72, 21, 51, 0]
['佛山', '大良银怡楼社区', '顺德', '大良营销中心', '113.262818', '22.840192', '否', 76, 1, 51, 24]
['佛山', '大良银信楼社区', '顺德', '大良营销中心', '113.264565', '22.847378', '否', 125, 6, 71, 48]
['佛山', '大良银桂苑社区', '顺德', '大良营销中心', '113.256503', '22.852448', '否', 130, 20, 80, 30]
['佛山', '大良宜新路服装商业街', '顺德', '大良营销中心', '113.262565', '22.843997', '否', 518, 68, 247, 203]
['佛山', '大良兴华楼信怡楼社区', '顺德', '大良营销中心', '113.266921', '22.841133', '否', 124, 10, 84, 30]
['佛山', '大良新松路新滘汽车城', '顺德', '大良营销中心', '113.241511', '22.85622', '否', 9, 0, 0, 9]
['佛山', '大良新基三路1-8座社区', '顺德', '大良营销中心', '113.262972', '22.860907', '否', 37, 0, 9, 28]
['佛山', '大良西苑小区社区', '顺德', '大良营销中心', '113.247866', '22.848618', '否', 73, 6, 55, 12]
['佛山', '大良顺华楼社区', '顺德', '大良营销中心', '113.247411', '22.83836', '否', 0, 0, 0, 0]
['佛山', '大良顺峰花园', '顺德', '大良营销中心', '113.286357', '22.810846', '否', 25, 0, 12, 13]
['佛山', '大良仕林轩社区', '顺德', '大良营销中心', '113.235546', '22.848235', '否', 69, 0, 23, 46]
['佛山', '大良沙塘住宅片区', '顺德', '大良营销中心', '113.26737', '22.847636', '否', 125, 6, 61, 58]
['佛山', '大良千禧阁社区', '顺德', '大良营销中心', '113.26737', '22.847636', '否', 125, 6, 61, 58]
['佛山', '大良南澳豪苑社区', '顺德', '大良营销中心', '113.247426', '22.846861', '否', 173, 4, 153, 16]
['佛山', '大良连源连云小区社区', '顺德', '大良营销中心', '113.259871', '22.856495', '否', 131, 0, 29, 102]
['佛山', '大良连源二路1-10座社区', '顺德', '大良营销中心', '113.257456', '22.856478', '已建', 261, 14, 96, 151]
['佛山', '大良康湖商厦', '顺德', '大良营销中心', '113.271441', '22.830166', '否', 132, 1, 24, 107]
['佛山', '大良康城花园', '顺德', '大良营销中心', '113.275023', '22.836012', '否', 163, 36, 107, 20]
['佛山', '大良聚龙商厦社区', '顺德', '大良营销中心', '113.255486', '22.852623', '否', 130, 19, 81, 30]
['佛山', '大良景信阁社区', '顺德', '大良营销中心', '113.27081', '22.846562', '否', 189, 11, 79, 99]
['佛山', '大良景鸿楼社区', '顺德', '大良营销中心', '113.273253', '22.846836', '否', 122, 11, 67, 44]
['佛山', '大良锦岩新邨社区', '顺德', '大良营销中心', '113.252167', '22.853972', '否', 195, 2, 148, 45]
['佛山', '大良锦绣2邨社区', '顺德', '大良营销中心', '113.250903', '22.854676', '否', 238, 6, 151, 81]
['佛山', '大良锦绣1邨社区', '顺德', '大良营销中心', '113.249516', '22.853281', '否', 387, 19, 182, 186]
['佛山', '大良宏景楼社区', '顺德', '大良营销中心', '113.274992', '22.847353', '否', 75, 12, 60, 3]
['佛山', '大良红星住宅片区', '顺德', '大良营销中心', '113.267093', '22.832148', '否', 138, 1, 14, 123]
['佛山', '大良红岗工业区', '顺德', '大良营销中心', '113.25048', '22.828617', '否', 0, 0, 0, 0]
['佛山', '大良弘升大厦', '顺德', '大良营销中心', '113.246805', '22.853331', '否', 244, 17, 68, 159]
['佛山', '大良恒骏豪庭社区', '顺德', '大良营销中心', '113.257087', '22.857094', '否', 285, 14, 113, 158]
['佛山', '大良福盈酒店2', '顺德', '大良营销中心', '113.257087', '22.857094', '否', 285, 14, 113, 158]
['佛山', '大良福景大厦社区', '顺德', '大良营销中心', '113.25351', '22.841549', '否', 7, 0, 0, 7]
['佛山', '大良凤翔工业区', '顺德', '大良营销中心', '113.244974', '22.847336', '已建', 36, 3, 33, 0]
['佛山', '大良德盛楼社区', '顺德', '大良营销中心', '113.262421', '22.853564', '否', 23, 1, 14, 8]
['佛山', '大良大围住宅片区', '顺德', '大良营销中心', '113.272282', '22.836428', '否', 156, 20, 124, 12]
['佛山', '大良大门泽美城石材市', '顺德', '大良营销中心', '113.206643', '23.002213', '否', 0, 0, 0, 0]
['佛山', '陈村樟村路商住楼社区', '顺德', '陈村营销中心', '113.206643', '23.002213', '否', 0, 0, 0, 0]
['佛山', '陈村国通物流中心', '顺德', '陈村营销中心', '113.206643', '23.002213', '否', 0, 0, 0, 0]
['佛山', '北滘广珠路林头商铺', '顺德', '北滘营销中心', '113.233968', '22.932711', '否', 0, 0, 0, 0]
['佛山', '北滘大沙桥工业区', '顺德', '北滘营销中心', '113.250322', '22.913407', '否', 0, 0, 0, 0]
['佛山', '北滘碧江商贸街', '顺德', '北滘营销中心', '113.268986', '22.948087', '否', 0, 0, 0, 0]
['佛山', '城区澜石有色金属材料总汇', '禅城', '城区营销中心', '113.108673', '22.992735', '否', 0, 0, 0, 0]
['佛山', '城区太平洋电脑城', '禅城', '城区营销中心', '113.117508', '23.048257', '否', 196, 3, 137, 56]
['佛山', '城区星星华园国际花园', '禅城', '城区营销中心', '113.118636', '23.014466', '否', 26, 0, 14, 12]
['佛山', '城区国际车城', '禅城', '城区营销中心', '113.106621', '23.011568', '已建', 0, 0, 0, 0]
['佛山', '城区翠影华庭', '禅城', '城区营销中心', '113.10243', '23.035607', '否', 106, 0, 70, 36]
['佛山', '城区慧港国际', '禅城', '城区营销中心', '113.130682', '22.994985', '否', 0, 0, 0, 0]
['佛山', '城区滨海御庭', '禅城', '城区营销中心', '113.132941', '22.985225', '已建', 0, 0, 0, 0]
['佛山', '城区国际家俱城', '禅城', '城区营销中心', '113.106746', '22.99172', '否', 7, 0, 0, 7]
['佛山', '城区恒福新城', '禅城', '城区营销中心', '113.144008', '23.020898', '否', 0, 0, 0, 0]
['佛山', '城区怡景苑', '禅城', '城区营销中心', '113.147826', '22.997231', '否', 0, 0, 0, 0]
['佛山', '城区佛山创意产业园', '禅城', '城区营销中心', '113.104707', '23.018104', '否', 11, 0, 0, 11]
['佛山', '城区欧宝大厦', '禅城', '城区营销中心', '113.106252', '23.027006', '否', 37, 4, 29, 4]
['佛山', '城区鸿业现代城', '禅城', '城区营销中心', '113.120729', '23.018416', '否', 0, 0, 0, 0]
['佛山', '城区金沙新城', '禅城', '城区营销中心', '113.105758', '23.047492', '否', 0, 0, 0, 0]
['佛山', '城区嘉俊苑', '禅城', '城区营销中心', '113.128252', '23.022499', '否', 5, 0, 5, 0]
['佛山', '城区地质局社区', '禅城', '城区营销中心', '113.123428', '23.028652', '否', 33, 0, 22, 11]
['佛山', '城区柏丽花园', '禅城', '城区营销中心', '113.141664', '23.038235', '否', 67, 0, 12, 55]
['佛山', '城区玫瑰名园', '禅城', '城区营销中心', '113.121371', '23.00714', '否', 0, 0, 0, 0]
['佛山', '城区普君南苑', '禅城', '城区营销中心', '113.130197', '23.029517', '否', 19, 5, 14, 0]
['佛山', '城区鸿业豪庭', '禅城', '城区营销中心', '113.117593', '23.018034', '否', 0, 0, 0, 0]
['佛山', '城区锦隆花园', '禅城', '城区营销中心', '113.128674', '23.041777', '否', 5, 0, 5, 0]
['佛山', '城区世博嘉园', '禅城', '城区营销中心', '113.11776', '22.996233', '否', 5, 0, 0, 5]
['佛山', '城区九鼎国际商业客户', '禅城', '城区营销中心', '113.138497', '23.018894', '否', 10, 0, 10, 0]
['佛山', '城区惠景城', '禅城', '城区营销中心', '113.119255', '23.006483', '已建', 19, 2, 11, 6]
['佛山', '城区东方广场（住宅）', '禅城', '城区营销中心', '113.128508', '23.043909', '否', 5, 0, 5, 0]
['佛山', '城区绿景华庭', '禅城', '城区营销中心', '113.117962', '23.008175', '已建', 19, 2, 11, 6]
['佛山', '城区普君西路', '禅城', '城区营销中心', '113.128517', '23.03024', '否', 21, 0, 9, 12]
['佛山', '城区华辉大厦', '禅城', '城区营销中心', '113.117647', '23.033171', '已建', 0, 0, 0, 0]
['佛山', '城区国际大厦ICC', '禅城', '城区营销中心', '113.115438', '23.033159', '否', 0, 0, 0, 0]
['佛山', '城区鸿运电脑城', '禅城', '城区营销中心', '113.116812', '23.046362', '已建', 60, 0, 7, 53]
['佛山', '澜石有色金属材料总汇', '禅城', '城区营销中心', '113.108673', '22.992735', '否', 0, 0, 0, 0]
['佛山', '东方电脑城', '禅城', '城区营销中心', '113.12756', '23.044645', '否', 5, 0, 5, 0]
['佛山', '太平洋电脑城', '禅城', '城区营销中心', '113.117508', '23.048257', '否', 196, 3, 137, 56]
['佛山', '佛山东方广场钻石城', '禅城', '城区营销中心', '113.126797', '23.045214', '已建', 5, 0, 5, 0]
['佛山', '佛山世纪东方广场', '禅城', '城区营销中心', '113.127309', '23.044159', '否', 5, 0, 5, 0]
['佛山', '世纪东方大酒楼', '禅城', '城区营销中心', '113.128827', '23.044337', '否', 5, 0, 5, 0]
['佛山', '星星华园国际花园', '禅城', '城区营销中心', '113.118636', '23.014466', '否', 26, 0, 14, 12]
['佛山', '佛山九鼎国际', '禅城', '城区营销中心', '113.138425', '23.019418', '否', 10, 0, 10, 0]
['佛山', '佛山顺联国际购物中心', '禅城', '城区营销中心', '113.121371', '23.018354', '否', 0, 0, 0, 0]
['佛山', '世博嘉园', '禅城', '城区营销中心', '113.11776', '22.996233', '否', 5, 0, 0, 5]
['佛山', '佛山星星华园国际', '禅城', '城区营销中心', '113.117719', '23.013834', '已建', 26, 0, 14, 12]
